"B81044001","BUBWITH","Y54","Q72","THE SURGERY","HIGHFIELD ROAD","BUBWITH","SELBY","NORTH YORKSHIRE","YO8 6LY","20050401","20161231","","","B81044","20050401","20161231","","","","","0","","D","","",""
"B81046001","ORCHARD PARK HEALTH CENTRE","Y54","Q72","250 ELLERBURN AVENUE","","","HULL","NORTH HUMBERSIDE","HU6 9RR","20050401","","","","B81046","20050401","","","","","","0","","D","","",""
"B81048001","WILLERBY ROAD HULL","Y54","Q72","364 WILLERBY ROAD","","","HULL","NORTH HUMBERSIDE","HU5 5JT","20050401","","","","B81048","20050401","","","","","","0","","D","","",""
"B81050001","KEYINGHAM","Y54","Q72","PROSPECT HOUSE","CHAPEL LANE","KEYINGHAM","HULL","NORTH HUMBERSIDE","HU12 9RA","20050401","","","","B81050","20050401","","","","","","0","","D","","",""
"B81057001","BRICKNELL AVENUE HULL","Y54","Q72","1 BRICKNELL AVENUE","","","HULL","NORTH HUMBERSIDE","HU5 4EP","20050401","","","","B81057","20050401","","","","","","0","","D","","",""
"B81060001","FLAMBOROUGH","Y54","Q72","THE SURGERY","CHAPEL STREET","FLAMBOROUGH","BRIDLINGTON","NORTH HUMBERSIDE","YO15 1LQ","20040401","","","","B81060","20050401","","","","","","0","","D","","",""
"B81061001","SOUTH CAVE MEDICAL PRACTICE","Y54","Q72","67 FERRY ROAD","SOUTH CAVE","","BROUGH","NORTH HUMBERSIDE","HU15 2JG","20080401","","","","B81061","20080401","","","","","","0","","D","","",""
"B81061002","NORTH CAVE","Y54","Q72","THE SURGERY","WESTGATE","","NORTH CAVE","NORTH HUMBERSIDE","HU15 2NJ","20040401","","","","B81061","20040401","","","","","","0","","D","","",""
"B81061003","LITTLE WEIGHTON","Y54","Q72","VILLAGE HALL","MAIN STREET","","LITTLE WEIGHTON","NORTH HUMBERSIDE","HU20 3US","20040401","","","","B81061","20040401","","","","","","0","","D","","",""
"B81061004","HOLME-BUBWITH MEDICAL GROUP","Y54","Q72","THE SURGERY","RUSH VIEW","HOLME-ON-SPALDING-MOOR","YORK","NORTH YORKSHIRE","YO43 4BJ","20151001","","","","B81061","20151001","","","","","","0","","D","","",""
"B81061005","BUBWITH","Y54","Q72","THE SURGERY","HIGHFIELD ROAD","BUBWITH","SELBY","NORTH YORKSHIRE","YO8 6LY","20151001","","","","B81061","20151001","","","","","","0","","D","","",""
"B81062001","KEYINGHAM","Y54","Q72","PROSPECT HOUSE","CHAPEL LANE","KEYINGHAM","HULL","NORTH HUMBERSIDE","HU12 9RA","20050401","","","","B81062","20050401","","","","","","0","","D","","",""
"B81063001","BRIGG ROAD","Y54","Q72","8 BRIGG ROAD","BROUGHTON","","BRIGG","SOUTH HUMBERSIDE","DN20 0JW","20050401","","","","B81063","20050401","","","","","","0","","D","","",""
"B81065001","THE HEALTH CENTRE","Y54","Q72","CHANCERY LANE","CROWLE","","SCUNTHORPE","SOUTH HUMBERSIDE","DN17 4HN","20040401","","","","B81065","20040401","","01724 710228","","","","0","","D","","",""
"B81065002","MANBY ROAD","Y54","Q72","4 MANBY ROAD","RIDDINGS ESTATE","","SCUNTHORPE","SOUTH HUMBERSIDE","DN17 2LA","20040401","","","","B81065","20040401","","01724 861561","","","","0","","D","","",""
"B81065003","SKIPPINGDALE HEALTH CENTRE","Y54","Q72","FERRY ROAD WEST","","","SCUNTHORPE","SOUTH HUMBERSIDE","DN15 8EA","20040401","","","","B81065","20040401","","01724 860006","","","","0","","D","","",""
"B81068001","OLD GOOLE BRANCH","Y54","Q72","ALFREDS PLACE","SWINEFLEET ROAD","","GOOLE","NORTH HUMBERSIDE","DN14 5RL","20051001","","","","B81068","20051001","","","","","","0","","D","","",""
"B81074001","BRANSHOLME SOUTH HEALTH CENTRE","Y54","Q72","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD","BRANSHOLME","KINGSTON-UPON-HULL","NORTH HUMBERSIDE","HU7 4DW","20040401","","","","B81074","20040401","","","","","","0","","D","","",""
"B81077001","DUDLEY STREET SURGERY","Y54","Q72","6 DUDLEY STREET","","","GRIMSBY","SOUTH HUMBERSIDE","DN31 2AB","20050401","","","","B81077","20050401","","","","","","0","","D","","",""
"B81080001","WATT STREET HULL","Y54","Q72","10 WATT STREET","","","HULL","NORTH HUMBERSIDE","HU9 3BJ","20050401","","","","B81080","20050401","","","","","","0","","D","","",""
"B81092001","WETWANG","Y54","Q72","THE SURGERY","48 SOUTHFIELD ROAD","WETWANG","DRIFFIELD","NORTH HUMBERSIDE","YO25 9XX","20050401","","","","B81092","20050401","","","","","","0","","D","","",""
"B81092002","CARLTON HOUSE","Y54","Q72","20B MILL STREET","","","DRIFFIELD","NORTH HUMBERSIDE","YO25 6TN","20100401","","","","B81092","20100401","","","","","","0","","D","","",""
"B81108001","THE OLD ALEHOUSE","Y54","Q72","8 CAISTOR ROAD","LACEBY","","GRIMSBY","SOUTH HUMBERSIDE","DN37 7HX","20040401","","","","B81108","20040401","","","","","","0","","D","","",""
"B81109001","BROOKLANDS AVENUE","Y54","Q72","27 BROOKLANDS AVENUE","","","BROUGHTON","SOUTH HUMBERSIDE","DN20 0DY","20040401","","","","B81109","20040401","","01652 652685","","","","0","","D","","",""
"B81109002","THE MEDICAL CENTRE","Y54","Q72","VICTORIA ROAD","","","BARNETBY","SOUTH HUMBERSIDE","DN38 6HZ","20040401","","","","B81109","20040401","","","","","","0","","D","","",""
"B81109003","COMMUNITY VILLAGE HALL","Y54","Q72","SCHOOL LANE","NORTH KELSEY","","MARKET RASEN","LINCOLNSHIRE","LN7 6JW","20040401","","","","B81109","20040401","","","","","","0","","D","","",""
"B81113001","CROSBY HEALTH CENTRE","Y54","Q72","PARKINSON AVENUE","","","SCUNTHORPE","SOUTH HUMBERSIDE","DN15 7JY","20040401","","","","B81113","20040401","","","","","","0","","D","","",""
"B81118001","ASHBY CLINIC","Y54","Q72","COLLUM LANE","","","SCUNTHORPE","SOUTH HUMBERSIDE","DN16 2SZ","20150401","","","","B81118","20150401","","01724 742300","","","","0","","D","","",""
"B81119002","ORCHARD PARK HEALTH CENTRE","Y54","Q72","ORCHARD PARK HEALTH CENTRE","250 ELLERBURN AVENUE","ORCHARD PARK","HULL","NORTH HUMBERSIDE","HU6 9RR","20040401","","","","B81119","20040401","","","","","","0","","D","","",""
"B81121001","SAMMAN ROAD SURGERY","Y54","Q72","SAMMAN ROAD","","","BEVERLEY","NORTH HUMBERSIDE","HU17 0BS","20161001","","","","B81121","20161001","","","","","","0","","D","","",""
"B81606001","DUDLEY STREET","Y54","Q72","17 DUDLEY STREET","","","GRIMSBY","SOUTH HUMBERSIDE","DN31 2AW","20040401","","","","B81606","20040401","","","","","","0","","D","","",""
"B81617001","ASHBY CLINIC","Y54","Q72","COLLUM LANE","","","SCUNTHORPE","SOUTH HUMBERSIDE","DN16 2SZ","20111001","","","","B81617","20111001","","","","","","0","","D","","",""
"B81622001","LUND","Y54","Q72","THE SURGERY","21A EASTGATE","LUND","DRIFFIELD","NORTH HUMBERSIDE","YO25 9TQ","20040401","","","","B81622","20040401","","","","","","0","","D","","",""
"B81631001","BRANSHOLME SOUTH HEALTH CENTRE","Y54","Q72","GOODHART ROAD","BRANSHOLME","","HULL","NORTH HUMBERSIDE","HU7 4DW","20050401","","","","B81631","20050401","","","","","","0","","D","","",""
"B81634001","HIGHLANDS HEALTH CENTRE","Y54","Q72","HIGHLANDS HEALTH CENTRE","LOTHIAN WAY","","BRANSHOLME","NORTH HUMBERSIDE","HU7 5DD","20040401","","","","B81634","20040401","","","","","","0","","D","","",""
"B81655001","NEW WALTHAM SURGERY","Y54","Q72","GREENLANDS PARK","NEW WALTHAM","","GRIMSBY","SOUTH HUMBERSIDE","DN36 4YF","20050401","","","","B81655","20050401","","","","","","0","","D","","",""
"B81655002","DR BEDI (STIRLING MEDICAL CENTRE)","Y54","Q72","STIRLING MEDICAL CENTRE","STIRLING STREET","","GRIMSBY","SOUTH HUMBERSIDE","DN31 3AE","20060401","","","","B81655","20060401","","","","","","0","","D","","",""
"B81665001","DUDLEY STREET","Y54","Q72","31 DUDLEY STREET","","","GRIMSBY","SOUTH HUMBERSIDE","DN31 2AB","20040401","","","","B81665","20040401","","01472280221","","","","0","","D","","",""
"B81675001","DR AH TAK & EG STRYJAKIEWICZ","Y54","Q72","THE CALVERT CENTRE","110A CALVERT LANE","","HULL","NORTH HUMBERSIDE","HU4 6BH","20111001","","","","B81675","20111001","","","","","","0","","D","","",""
"B81682001","SAVOY ROAD HULL","Y54","Q72","SAVOY ROAD","","","HULL","NORTH HUMBERSIDE","HU8 0TY","20050401","","","","B81682","20050401","","","","","","0","","D","","",""
"B81697001","DR RAJESKHARA","Y54","Q72","13 HILARY WAY","","","GRIMSBY","SOUTH HUMBERSIDE","DN37 9AX","20040401","","","","B81697","20040401","","01472 887387","","","","0","","D","","",""
"B82003001","SKELTON","Y54","Q72","THE SURGERY","ST GILES ROAD","SKELTON","YORK","NORTH YORKSHIRE","YO30 1XX","20040401","","","","B82003","20040401","","","","","","0","","D","","",""
"B82004001","THE GRANGE MEDICAL CENTRE","Y54","Q72","THE GRANGE MEDICAL CENTRE","DACRE BANKS","","HARROGATE","NORTH YORKSHIRE","HG3 4DX","20040401","","","","B82004","20040401","","","","","","0","","D","","",""
"B82004002","SPRING GABLES SURGERY","Y54","Q72","SPRING GABLES SURGERY","CLINT BANK","BIRSTWITH","HARROGATE","NORTH YORKSHIRE","HG3 3AJ","20040401","","","","B82004","20040401","","","","","","0","","D","","",""
"B82005001","CLEMENTHORPE, CHERRY STREET","Y54","Q72","CLEMENTHORPE HEALTH CENTRE","CHERRY STREET","","YORK","NORTH YORKSHIRE","YO23 1AP","20040401","","","","B82005","20040401","","","","","","0","","D","","",""
"B82005002","LAVENDER GROVE SURGERY","Y54","Q72","LAVENDER GROVE SURGERY","LAVENDER GROVE","BOROUGHBRIDGE ROAD","YORK","NORTH YORKSHIRE","YO26 5RX","20040401","","","","B82005","20040401","","","","","","0","","D","","",""
"B82005003","RAWCLIFFE SURGERY, WATER LANE","Y54","Q72","RAWCLIFFE SURGERY","BELCOMBE WAY","WATER LANE","YORK","NORTH YORKSHIRE","YO30 6ND","20040401","","","","B82005","20040401","","","","","","0","","D","","",""
"B82005004","HEWORTH GREEN","Y54","Q72","HEWORTH GREEN SURGERY","HEWORTH GREEN","HEWORTH","YORK","NORTH YORKSHIRE","YO31 7SX","20040401","","","","B82005","20050401","","","","","","0","","D","","",""
"B82005005","FULFORD SURGERY","Y54","Q72","FULFORD SURGERY","2 FULFORD PARK","FULFORD","YORK","NORTH YORKSHIRE","YO10 4QE","20040401","","","","B82005","20040401","","","","","","0","","D","","",""
"B82005006","TANG HALL LANE SURGERY","Y54","Q72","190 TANG HALL LANE","","","YORK","NORTH YORKSHIRE","YO10 3RL","20131001","","","","B82005","20131001","","","","","","0","","D","","",""
"B82005007","PARKVIEW SURGERY","Y54","Q72","28 MILLFIELD AVENUE","HULL ROAD","","YORK","NORTH YORKSHIRE","YO10 3AB","20150401","","","","B82005","20150401","","","","","","0","","D","","",""
"B82005008","VICTORIA WAY SURGERY","Y54","Q72","2 VICTORIA WAY","HUNTINGTON","","YORK","NORTH YORKSHIRE","YO32 9GE","20150401","","","","B82005","20150401","","","","","","0","","D","","",""
"B82007001","HELLIFIELD SURGERY","Y54","Q72","THE OLD CO-OP HALL","MAIN STREET","","HELLIFIELD","NORTH YORKSHIRE","BD23 4JY","20040401","","","","B82007","20040401","","","","","","0","","D","","",""
"B82011001","RILLINGTON","Y54","Q72","THE POPLARS SURGERY","43 SCARBOROUGH ROAD","RILLINGTON","MALTON","NORTH YORKSHIRE","YO17 8LQ","20040401","","","","B82011","20040401","","","","","","0","","D","","",""
"B82011003","BRANCH 4","Y54","Q72","VILLAGE HALL","STAXTON","","SCARBOROUGH","NORTH YORKSHIRE","YO12 4SF","20040401","","","","B82011","20040401","","","","","","0","","D","","",""
"B82012001","PANNAL SURGERY","Y54","Q72","PANNAL SURGERY","37, STATION ROAD","PANNAL","HARROGATE","NORTH YORKSHIRE","HG3 1LH","20040401","","","","B82012","20040401","","","","","","0","","D","","",""
"B82012002","THE LEEDS ROAD PRACTICE","Y54","Q72","CASTLE STREET","SPOFFORTH","","HARROGATE","NORTH YORKSHIRE","HG3 1AP","20141001","","","","B82012","20141001","","01423 566636","","","","0","","D","","",""
"B82013001","JENNYFIELD HEALTH CENTRE","Y54","Q72","GRANTLEY DRIVE","","","HARROGATE","NORTH YORKSHIRE","HG3 2XT","20141001","","","","B82013","20141001","","","","","","0","","D","","",""
"B82013002","KILLINGHALL MEDICAL CENTRE","Y54","Q72","43 RIPON ROAD","KILLINGHALL","","HARROGATE","NORTH YORKSHIRE","HG3 2DG","20150401","","","","B82013","20150401","","","","","","0","","D","","",""
"B82017001","ROBIN HOODS BAY","Y54","Q72","THE SURGERY","STATION ROAD, ROBIN HOODS BAY","","WHITBY","NORTH YORKSHIRE","YO22 4RA","20040401","","","","B82017","20040401","","","","","","0","","D","","",""
"B82018003","NORTH DUFFIELD","Y54","Q72","MAIN STREET","NORTH DUFFIELD","","SELBY","NORTH YORKSHIRE","YO8 5RG","20040401","","","","B82018","20040401","","","","","","0","","D","","",""
"B82023001","COLBURN MEDICAL PRACTICE","Y54","Q72","EASTON WAY","COLBURN","","CATTERICK GARRISON","NORTH YORKSHIRE","DL9 4GA","20050401","","","","B82023","20050401","","01748 830500","","","","0","","D","","",""
"B82026001","NEW EARSWICK","Y54","Q72","THE SURGERY","WHITE ROSE AVENUE","NEW EARSWICK","YORK","NORTH YORKSHIRE","YO32 4AG","20040401","","","","B82026","20040401","","","","","","0","","D","","",""
"B82026002","HUNTINGTON","Y54","Q72","THE SURGERY","1 NORTH LANE","HUNTINGTON","YORK","NORTH YORKSHIRE","YO32 9RU","20040401","","","","B82026","20040401","","","","","","0","","D","","",""
"B82026003","STOCKTON ON FOREST","Y54","Q72","THE SURGERY","36 THE VILLAGE","STOCKTON ON FOREST","YORK","NORTH YORKSHIRE","YO32 9UQ","20040401","","","","B82026","20040401","","","","","","0","","D","","",""
"B82026004","GALE FARM SURGERY","Y54","Q72","109-119 FRONT STREET","ACOMB","","YORK","NORTH YORKSHIRE","YO24 3BU","20150401","","","","B82026","20150401","","","","","","0","","D","","",""
"B82026005","THE OLD FORGE","Y54","Q72","POPPLETON HEALTH CENTRE","THE GREEN","UPPER POPPLETON","YORK","NORTH YORKSHIRE","YO26 6EQ","20150401","","","","B82026","20150401","","","","","","0","","D","","",""
"B82027001","ST.LUKE'S MEDICAL PRACTICE","Y54","Q72","MOWBRAY SQUARE MEDICAL CENTRE","","","HARROGATE","NORTH YORKSHIRE","HG1 5AR","20141001","","","","B82027","20141001","","","","","","0","","D","","",""
"B82028001","GARGRAVE","Y54","Q72","HIGHERLANDS CLOSE","GARGRAVE","","SKIPTON","NORTH YORKSHIRE","BD23 3RF","20040401","","","","B82028","20040401","","","","","","0","","D","","",""
"B82030001","MASHAM BRANCH SURGERY","Y54","Q72","MARKET STREET","MASHAM","","RIPON","NORTH YORKSHIRE","HG4 4DZ","20040401","","","","B82030","20040401","","","","","","0","","D","","",""
"B82031001","CHURCH FENTON","Y54","Q72","THE CHAPEL SCHOOLROOM","MAIN STREET","CHURCH FENTON","LEEDS","NORTH YORKSHIRE","LS24 9PR","20040401","","","","B82031","20040401","","","","","","0","","D","","",""
"B82031002","ULLESKELF","Y54","Q72","THE METHODIST CHAPEL","ULLESKELF","","TADCASTER","NORTH YORKSHIRE","LS24 9DJ","20040401","","","","B82031","20040401","","","","","","0","","D","","",""
"B82032002","HELPERBY","Y54","Q72","MAIN STREET","","","HELPERBY","NORTH YORKSHIRE","YO61 2NS","20040401","","","","B82032","20040401","","","","","","0","","D","","",""
"B82033001","THORNTON LE DALE","Y54","Q72","THE OLD SCHOOL","BROOK LANE","THORNTON DALE","PICKERING","NORTH YORKSHIRE","YO18 7RZ","20040401","","","","B82033","20040401","","","","","","0","","D","","",""
"B82041001","CARLTON","Y54","Q72","HIGH STREET","CARLTON","","GOOLE","NORTH HUMBERSIDE","DN14 9LY","20040401","","","","B82041","20040401","","","","","","0","","D","","",""
"B82041002","RICCALL","Y54","Q72","THE SURGERY","MAIN STREET","RICCALL","YORK","NORTH YORKSHIRE","YO19 6PZ","20040401","","","","B82041","20040401","","","","","","0","","D","","",""
"B82045001","AYSGARTH SURGERY","Y54","Q72","AYSGARTH","","","LEYBURN","NORTH YORKSHIRE","DL8 3AA","20050401","","","","B82045","20050401","","","","","","0","","D","","",""
"B82047001","UNITY HEALTH","Y54","Q72","HULL ROAD SURGERY","289 HULL ROAD","","YORK","NORTH YORKSHIRE","YO10 3LB","20040401","","","","B82047","20040401","","","","","","0","","D","","",""
"B82047002","UNITY HEALTH","Y54","Q72","UNIVERSITY HC","UNIVERSITY OF YORK","HESLINGTON","YORK","NORTH YORKSHIRE","YO10 5DD","20040401","","","","B82047","20040401","","","","","","0","","D","","",""
"B82050002","BRANCH 3","Y54","Q72","THE VILLAGE HALL","APPLETON WISKE","","NORTHALLERTON","NORTH YORKSHIRE","DL6 2AL","20040401","","","","B82050","20040401","","","","","","0","","D","","",""
"B82050003","HUTTON RUDBY SURGERY","Y54","Q72","7-8 EAST SIDE","HUTTON RUDBY","","YARM","CLEVELAND","TS15 0DB","20150401","","","","B82050","20150401","","","","","","0","","D","","",""
"B82054001","CLOUGHTON SURGERY","Y54","Q72","1 STATION LANE","CLOUGHTON","","SCARBOROUGH","NORTH YORKSHIRE","YO13 0AD","20040401","","","","B82054","20040401","","","","","","0","","D","","",""
"B82054002","SOUTH CLIFF SURGERY","Y54","Q72","56 ESPLANADE ROAD","","","SCARBOROUGH","NORTH YORKSHIRE","YO11 2AU","20090401","","","","B82054","20090401","","","","","","0","","D","","",""
"B82057002","TOCKWITH SURGERY","Y54","Q72","TOCKWITH SURGERY","21, MARSTON ROAD","TOCKWITH","YORK","NORTH YORKSHIRE","YO26 7PR","20040401","","","","B82057","20040401","","","","","","0","","D","","",""
"B82059001","WINKSEY COTTAGE, HAMPSTHWAITE","Y54","Q72","WINKSEY COTTAGE","HIGH STREET","HAMPSTWAITE","HARROGATE","NORTH YORKSHIRE","HG3 2EU","20040401","","","","B82059","20040401","","","","","","0","","D","","",""
"B82060001","THE HEALTH CENTRE, KNARESBOROUGH ROAD","Y54","Q72","80 KNARESBOROUGH ROAD","","","HARROGATE","NORTH YORKSHIRE","HG2 7LU","20040401","","","","B82060","20040401","","","","","","0","","D","","",""
"B82061001","BRANCH SURGERY","Y54","Q84","THE SURGERY","HIGH STREET","INGLETON","CARNFORTH","LANCASHIRE","LA6 3AB","20040401","","","","B82061","20040401","","","","","","1","","B","","",""
"B82063001","SNAINTON","Y54","Q72","THE SURGERY","STATION ROAD","SNAINTON","SCARBOROUGH","NORTH YORKSHIRE","YO13 9AP","20040401","","","","B82063","20040401","","","","","","0","","D","","",""
"B82063002","THORNTON DALE","Y54","Q72","THE SURGERY","ROXBY ROAD","THORNTON DALE","PICKERING","NORTH YORKSHIRE","YO18 7TA","20040401","","","","B82063","20040401","","","","","","0","","D","","",""
"B82063003","SEAMER","Y54","Q72","THE SURGERY","8A DENISON AVENUE","SEAMER","SCARBOROUGH","NORTH YORKSHIRE","YO12 4QU","20040401","","","","B82063","20040401","","","","","","0","","D","","",""
"B82071001","BISHOPTHORPE","Y54","Q72","THE BISHOPTHORPE SURGERY","46 CHURCH LANE","BISHOPTHORPE","YORK","NORTH YORKSHIRE","YO23 2QG","20040401","","","","B82071","20040401","","","","","","0","","D","","",""
"B82073001","THORPE WILLOUGHBY","Y54","Q72","12 FOX LANE","THORPE WILLOUGHBY","","SELBY","NORTH YORKSHIRE","YO8 9NA","20040401","","","","B82073","20040401","","","","","","0","","D","","",""
"B82073002","MICKLEFIELD","Y54","Q72","CHURCHVILLE TERRACE","MICKLEFIELD","","LEEDS","WEST YORKSHIRE","LS25 4AR","20040401","","","","B82073","20040401","","","","","","0","","D","","",""
"B82074002","HEMINGBROUGH","Y54","Q72","MAIN STREET","HEMINGBROUGH","","SELBY","NORTH YORKSHIRE","YO8 6QF","20040401","","","","B82074","20040401","","","","","","0","","D","","",""
"B82080001","STAMFORD BRIDGE","Y54","Q72","STAMFORD BRIDGE MEDICAL CENTRE","VIKING ROAD","STAMFORD BRIDGE","YORK","NORTH YORKSHIRE","YO41 1BR","20040401","","","","B82080","20040401","","","","","","0","","D","","",""
"B82080002","HUNTINGTON SURGERY","Y54","Q72","GARTH ROAD","HUNTINGTON","","YORK","NORTH YORKSHIRE","YO32 9QJ","20040401","","","","B82080","20040401","","","","","","0","","D","","",""
"B82080003","DUNNINGTON SURGERY","Y54","Q72","PETERCROFT LANE","DUNNINGTON","","YORK","NORTH YORKSHIRE","YO19 5NQ","20040401","","","","B82080","20040401","","","","","","0","","D","","",""
"B82081001","DUNNINGTON","Y54","Q72","WHITE SURGERY","37 COMMON ROAD","THE GREEN","DUNNINGTON","NORTH YORKSHIRE","YO19 5NG","20040401","","","","B82081","20040401","","","","","","0","","D","","",""
"B82081002","WHELDRAKE","Y54","Q72","THE SURGERY","54A MAIN STREET","WHELDRAKE","YORK","NORTH YORKSHIRE","YO19 6AB","20040401","","","","B82081","20040401","","","","","","0","","D","","",""
"B82083001","CAMPUS MEDICAL PRACTICE","Y54","Q72","ST JOHN'S COLLEGE","LORD MAYOR'S WALK","","YORK","NORTH YORKSHIRE","YO31 7EX","20040401","","","","B82083","20040401","","","","","","0","","D","","",""
"B82083002","MONKGATE MEDICAL PRACTICE","Y54","Q72","35 MONKGATE","","","YORK","NORTH YORKSHIRE","YO31 7PB","20040401","","","","B82083","20040401","","","","","","0","","D","","",""
"B82083003","WOODTHORPE","Y54","Q72","40 MOORCROFT ROAD","WOODTHORPE","","YORK","NORTH YORKSHIRE","YO24 2RQ","20040401","","","","B82083","20040401","","","","","","0","","D","","",""
"B82083004","THE SURGERY","Y54","Q72","32 CLIFTON","","","YORK","NORTH YORKSHIRE","YO30 6AE","20141001","","","","B82083","20141001","","","","","","0","","D","","",""
"B82083005","MINSTER HEALTH","Y54","Q72","35 MONKGATE","","","YORK","NORTH YORKSHIRE","YO31 7WE","20150401","","","","B82083","20150401","","","","","","0","","D","","",""
"B82083006","CLIFTON MEDICAL PRACTICE","Y54","Q72","CLIFTON HEALTH CENTRE","WATER LANE","","YORK","NORTH YORKSHIRE","YO30 6PS","20160701","","","","B82083","20160701","","","","","","0","","D","","",""
"B82083007","NOW TOWER COURT SURGERY (YORK MEDICAL GROUP)","Y54","Q72","TOWER COURT HEALTH CENTRE","OAKDALE ROAD","CLIFTON MOOR","YORK","NORTH YORKSHIRE","YO30 4RZ","20160701","","","","B82083","20160701","","","","","","1","","D","","",""
"B82083008","SKELTON (FORMERLY B82003001)","Y54","Q72","THE SURGERY","SY GILES ROAD","SKELTON","YORK","NORTH YORKSHIRE","YO30 1XX","20160401","","","","B82083","20160401","","","","","","0","","D","","",""
"B82098001","SOUTH BANK MC","Y54","Q72","SOUTH BANK MC","175 BISHOPTHORPE ROAD","BISHOPTHORPE","YORK","NORTH YORKSHIRE","YO23 1PD","20040401","","","","B82098","20040401","","","","","","0","","D","","",""
"B82098002","GILLYGATE SURGERY","Y54","Q72","28 GILLYGATE","","","YORK","NORTH YORKSHIRE","YO31 7WQ","20141001","","","","B82098","20141001","","","","","","0","","D","","",""
"B82100001","COPMANTHORPE BRANCH","Y54","Q72","UNIT 5","MAIN STREET","COPMANTHORPE","YORK","NORTH YORKSHIRE","YO23 3GG","20040401","","","","B82100","20040401","","01904703314","","","","0","","D","","",""
"B82101001","SANSEND SURGERY","Y54","Q72","EAST ROW","SANDSEND","","WHITBY","NORTH YORKSHIRE","YO21 3SU","20101001","","","","B82101","20101001","","","","","","0","","D","","",""
"B82106001","CLOUGHTON BRANCH SURGERY","Y54","Q72","1 STATION LANE","CLOUGHTON","","SCARBOROUGH","NORTH YORKSHIRE","YO13 0AD","20150401","","","","B82106","20150401","","","","","","0","","D","","",""
"B82609001","HOVINGHAM","Y54","Q72","THE SURGERY","HIGH STREET","HOVINGHAM","YORK","NORTH YORKSHIRE","YO62 4LA","20040401","","","","B82609","20040401","","","","","","0","","D","","",""
"B82609004","AMPLEFORTH COLLEGE SURGERY","Y54","Q72","AMPLEFORTH COLLEGE","AMPLEFORTH","MALTON","YORK","NORTH YORKSHIRE","YO62 4ER","20150401","","","","B82609","20150401","","","","","","0","","D","","",""
"B82609005","AMPLEFORTH COLLEGE JNR SCHOOL","Y54","Q72","ST. MARTINS AMPLEFORTH","GILLING CASTLE","GILLING EAST","YORK","NORTH YORKSHIRE","YO62 4HP","20150401","","","","B82609","20150401","","","","","","0","","D","","",""
"B82611001","PEASHOLME SURGERY (ADMIN BLOCK)","Y54","Q72","109 TENNYSON AVENUE","","","SCARBOROUGH","NORTH YORKSHIRE","YO12 7RF","20151001","","","","B82611","20151001","","","","","","0","","D","","",""
"B83006001","DR FONTANA AND PARTNERS","Y54","Q72","STEETON HEALTH CENTRE","CHAPEL ROAD","STEETON","KEIGHLEY","WEST YORKSHIRE","BD20 6NU","20040401","","","","B83006","20040401","","","","","","0","","D","","",""
"B83007001","BOWRING NAC","Y54","Q72","THE SURGERY","34 HIGHGATE","HEATON","BRADFORD","WEST YORKSHIRE","BD9 4BB","20040401","","","","B83007","20040401","","","","","","0","","D","","",""
"B83010001","PARKLANDS MEDICAL PRACTICE (BRANCH)","Y54","Q72","PARK ROAD","","","BRADFORD","WEST YORKSHIRE","BD5 0SG","20061001","","","","B83010","20061001","","","","","","0","","D","","",""
"B83012001","RILEY G","Y54","Q72","ALLERTON HEALTH CENTRE","BELL DEAN ROAD","ALLERTON","BRADFORD","WEST YORKSHIRE","BD15 7NJ","20040401","","","","B83012","20040401","","","","","","0","","D","","",""
"B83012002","PHOENIX MEDICAL PRACTICE","Y54","Q72","ALLERTON HEALTH CENTRE","BELL DEAN ROAD","ALLERTON","BRADFORD","WEST YORKSHIRE","BD15 7WA","20160401","","","","B83012","20160401","","08444 773615","","","","0","","D","","",""
"B83014001","BINGLEY MEDICAL PRACTICE","Y54","Q72","CANALSIDE HEALTH CARE CENTRE","2 KINGSWAY","","BINGLEY","WEST YORKSHIRE","BD16 4RP","20090401","","","","B83014","20090401","","","","","","0","","D","","",""
"B83015001","HOLMEWOOD HEALTH CENTRE","Y54","Q72","HOLME WOOD ROAD","","","BRADFORD","WEST YORKSHIRE","BD4 9EJ","20141001","","","","B83015","20141001","","01274 683331","","","","0","","D","","",""
"B83017001","MICHIE CAH","Y54","Q72","THE MEDICAL PRACTICE","11 PATERNOSTER LANE","GREAT HORTON","BRADFORD","WEST YORKSHIRE","BD7 3PS","20040401","","","","B83017","20040401","","","","","","0","","D","","",""
"B83028001","BARTLE E","Y54","Q72","QUEENSBURY HEALTH CENTRE","RUSSELL ROAD","QUEENSBURY","BRADFORD","WEST YORKSHIRE","BD13 2AG","20040401","","","","B83028","20040401","","01274 677198","","","","0","","D","","",""
"B83029001","COLLINS JB","Y54","Q72","THE SURGERY","HANOVER SQUARE","TOWNGATE, WYKE","BRADFORD","WEST YORKSHIRE","BD12 9QR","20040401","","","","B83029","20040401","","","","","","0","","D","","",""
"B83030001","CLARK R","Y54","Q72","THE MEDICAL CENTRE","ANNE STREET","DENHOLME","BRADFORD","WEST YORKSHIRE","BD13 4AN","20040401","","","","B83030","20040401","","","","","","0","","D","","",""
"B83033001","DR PRESHAW AND PARTNERS","Y54","Q72","172A LONG LEE LANE","LONG LEE","","KEIGHLEY","WEST YORKSHIRE","BD21 4TT","20040401","","","","B83033","20040401","","01535 609249","","","","0","","D","","",""
